"city","hotel","description","url","coords","avg_temperature_7days"
"Cassis","Chambre d'hôtes Clos du Petit Jésus","Situé à Cassis, à seulement 5 minutes à pied de la plage, le Clos du Petit Jésus propose une piscine extérieure, une terrasse privée et un espace de bronzage. ","https://www.booking.com
/hotel/fr/clos-du-petit-ja-c-sus.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqC1q4sGwAIB0gIkOGI2ZjllM2UtNDk1Yy00MWMxLWE4NDktZTEwYzZhNTAxZTJl2AIF4AIB&sid=0595e524f7b063715cf07d7ce45ac65a&dest_id=-1416912&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=6&hpos=6&no_rooms=1&sr_order=popularity&srepoch=1634392738&srpvid=f0816251cdab00bb&ucfs=1&sig=v19zE8HbFG&from=searchresults
;highlight_room=#hotelTmpl","5.54466784000397,43.2152456888053",18.40428571
"Cassis","Villa l'Icône","Doté d'une connexion Wi-Fi gratuite et d'un jardin, l'établissement Villa l'Icône est situé à Cassis, à 2,5 km du cap Canaille. Les logements disposent d'une télévision par satellite à écran plat. ","https://www.booking.com
/hotel/fr/villa-l-39-icone.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqC1q4sGwAIB0gIkOGI2ZjllM2UtNDk1Yy00MWMxLWE4NDktZTEwYzZhNTAxZTJl2AIF4AIB&sid=0595e524f7b063715cf07d7ce45ac65a&dest_id=-1416912&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=5&hpos=5&no_rooms=1&sr_order=popularity&srepoch=1634392738&srpvid=f0816251cdab00bb&ucfs=1&sig=v1xyhxFanN&from=searchresults
;highlight_room=#hotelTmpl","5.54760143128283,43.2178835719104",18.40428571
"Cassis","Cassis Ma Vie Là","Installé à Cassis, à moins de 5 km du cap Canaille, le Cassis Ma Vie Là est un hébergement offrant une vue sur le jardin. ","https://www.booking.com
/hotel/fr/cassis-ma-vie-la.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqC1q4sGwAIB0gIkOGI2ZjllM2UtNDk1Yy00MWMxLWE4NDktZTEwYzZhNTAxZTJl2AIF4AIB&sid=0595e524f7b063715cf07d7ce45ac65a&dest_id=-1416912&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=4&hpos=4&no_rooms=1&sr_order=popularity&srepoch=1634392738&srpvid=f0816251cdab00bb&ucfs=1&sig=v1l7X1zADX&from=searchresults
;highlight_room=#hotelTmpl","5.541446,43.216905",18.40428571
"Cassis","appartement cosy à 10 mètres du port de Cassis","Situé à Cassis, à 500 mètres des Bestouan et à 5 km du cap Canaille, l'appartement cosy à 10 mètres Le port de Cassis propose une connexion Wi-Fi gratuite et la climatisation. ","https://www.booking.com
/hotel/fr/appartement-cosy-a-10-metres-du-port-de-cassis.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqC1q4sGwAIB0gIkOGI2ZjllM2UtNDk1Yy00MWMxLWE4NDktZTEwYzZhNTAxZTJl2AIF4AIB&sid=0595e524f7b063715cf07d7ce45ac65a&dest_id=-1416912&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=3&hpos=3&no_rooms=1&sr_order=popularity&srepoch=1634392738&srpvid=f0816251cdab00bb&ucfs=1&sig=v1aAPcUYlb&from=searchresults
;highlight_room=#hotelTmpl","5.53686093325251,43.2153350665985",18.40428571
"Cassis","SunRise Cassis","Situé à Cassis, à moins de 400 mètres de Bestouan et à 6 km du cap Canaille, le SunRise Cassis propose un hébergement avec une connexion Wi-Fi gratuite, la climatisation, un jardin et un casino. ","https://www.booking.com
/hotel/fr/sunrise-cassis.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqC1q4sGwAIB0gIkOGI2ZjllM2UtNDk1Yy00MWMxLWE4NDktZTEwYzZhNTAxZTJl2AIF4AIB&sid=0595e524f7b063715cf07d7ce45ac65a&dest_id=-1416912&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=2&hpos=2&no_rooms=1&sr_order=popularity&srepoch=1634392738&srpvid=f0816251cdab00bb&ucfs=1&sig=v1GgW1uuVY&from=searchresults
;highlight_room=#hotelTmpl","5.535681865746,43.215219077059",18.40428571
"Cassis","HPC Suites","Offrant une vue sur la mer et installé au sein d'un parc de 4 000 m² dans le centre de Cassis, le HPC Suites possède une piscine extérieure commune entourée d'une terrasse. ","https://www.booking.com
/hotel/fr/hpc-suites.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqC1q4sGwAIB0gIkOGI2ZjllM2UtNDk1Yy00MWMxLWE4NDktZTEwYzZhNTAxZTJl2AIF4AIB&sid=0595e524f7b063715cf07d7ce45ac65a&dest_id=-1416912&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&sr_order=popularity&srepoch=1634392738&srpvid=f0816251cdab00bb&ucfs=1&sig=v1lS-XWHWF&from=searchresults
;highlight_room=#hotelTmpl","5.5417457245369,43.2164402368568",18.40428571
"Marseille","Hôtel Le Mistral","Situé à seulement 50 mètres de la plage de la Pointe Rouge, cet hôtel 2 étoiles se trouve à 10 minutes de route du stade Vélodrome. ","https://www.booking.com
/hotel/fr/le-mistral-marseille.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Au6zq4sGwAIB0gIkMDk4ZmRmMDMtYzljMC00YmQwLWE2MjctZmU0NWVmMTQ3NTA52AIF4AIB&sid=e7f23a05a02c3334b5f3c536a52f13ec&dest_id=-1449947&dest_type=city&group_adults=2&group_children=0&hapos=25&hpos=25&no_rooms=1&sr_order=popularity&srepoch=1634392559&srpvid=c35a61f76c0600f6&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","5.3749081492424,43.2478207538221",18.69714286
"Marseille","Villages Clubs du Soleil - Marseille","Doté d'une piscine extérieure ouverte en saison, d'un restaurant et d'une aire de jeux pour enfants, l'établissement Villages Clubs du Soleil - Marseille vous accueille à Marseille, à 2 km de la gare...","https://www.booking.com
/hotel/fr/les-villages-clubs-du-soleil-marseille.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Au6zq4sGwAIB0gIkMDk4ZmRmMDMtYzljMC00YmQwLWE2MjctZmU0NWVmMTQ3NTA52AIF4AIB&sid=e7f23a05a02c3334b5f3c536a52f13ec&dest_id=-1449947&dest_type=city&group_adults=2&group_children=0&hapos=24&hpos=24&no_rooms=1&sr_order=popularity&srepoch=1634392559&srpvid=c35a61f76c0600f6&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","5.39198309183121,43.3128478442134",18.69714286
"Marseille","Best Western Hotel du Mucem","Le Best Western Hotel du Mucem se trouve à 450 mètres du centre commercial Les Terrasses du Port, à 900 mètres du MuCEM (Musée des Civilisations de l'Europe et de la Méditerranée). ","https://www.booking.com
/hotel/fr/best-western-du-mucem.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Au6zq4sGwAIB0gIkMDk4ZmRmMDMtYzljMC00YmQwLWE2MjctZmU0NWVmMTQ3NTA52AIF4AIB&sid=e7f23a05a02c3334b5f3c536a52f13ec&dest_id=-1449947&dest_type=city&group_adults=2&group_children=0&hapos=23&hpos=23&no_rooms=1&sr_order=popularity&srepoch=1634392559&srpvid=c35a61f76c0600f6&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","5.36572158336639,43.3024494038217",18.69714286
"Marseille","Residhome Marseille","Le Residhome Marseille est situé dans le quartier Euromed-La Joliette à Marseille, à 2,7 km de l’anse de la Fausse Monnaie et à 2,8 km de la plage de Maldormé. ","https://www.booking.com
/hotel/fr/residhome-marseille.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Au6zq4sGwAIB0gIkMDk4ZmRmMDMtYzljMC00YmQwLWE2MjctZmU0NWVmMTQ3NTA52AIF4AIB&sid=e7f23a05a02c3334b5f3c536a52f13ec&dest_id=-1449947&dest_type=city&group_adults=2&group_children=0&hapos=22&hpos=22&no_rooms=1&sr_order=popularity&srepoch=1634392559&srpvid=c35a61f76c0600f6&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","5.365624,43.302737",18.69714286
"Marseille","Appart'City Marseille Centre Prado Velodrome (ex Seven Urban Suites Marseille)","L'Appart'City Marseille Centre Prado Velodrome (ex Seven Urban Suites Marseille) est situé à seulement 200 mètres de la station de métro Périer, qui mène directement au centre de Marseille, au musée...","https://www.booking.com
/hotel/fr/seven-urban-suites.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Au6zq4sGwAIB0gIkMDk4ZmRmMDMtYzljMC00YmQwLWE2MjctZmU0NWVmMTQ3NTA52AIF4AIB&sid=e7f23a05a02c3334b5f3c536a52f13ec&dest_id=-1449947&dest_type=city&group_adults=2&group_children=0&hapos=21&hpos=21&no_rooms=1&sr_order=popularity&srepoch=1634392559&srpvid=c35a61f76c0600f6&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","5.39049599999998,43.2798554",18.69714286
"Marseille","Mercure Marseille Centre Prado Vélodrome","Situé à Marseille, le Mercure Marseille Centre Prado Vélodrome se trouve à seulement 400 mètres du stade Vélodrome et du parc Chanot. Il est installé à 1,5 km de la plage la plus proche. ","https://www.booking.com
/hotel/fr/mercure-marseille-prado.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Au6zq4sGwAIB0gIkMDk4ZmRmMDMtYzljMC00YmQwLWE2MjctZmU0NWVmMTQ3NTA52AIF4AIB&sid=e7f23a05a02c3334b5f3c536a52f13ec&dest_id=-1449947&dest_type=city&group_adults=2&group_children=0&hapos=20&hpos=20&no_rooms=1&sr_order=popularity&srepoch=1634392559&srpvid=c35a61f76c0600f6&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","5.38823336362839,43.2694757662813",18.69714286
"Marseille","Aparthotel Adagio Marseille Timone","L'Aparthotel Adagio Marseille Timone propose des hébergements indépendants bénéficiant de services hôteliers. ","https://www.booking.com
/hotel/fr/hipark-residences-marseille.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Au6zq4sGwAIB0gIkMDk4ZmRmMDMtYzljMC00YmQwLWE2MjctZmU0NWVmMTQ3NTA52AIF4AIB&sid=e7f23a05a02c3334b5f3c536a52f13ec&dest_id=-1449947&dest_type=city&group_adults=2&group_children=0&hapos=19&hpos=19&no_rooms=1&sr_order=popularity&srepoch=1634392559&srpvid=c35a61f76c0600f6&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","5.40434002876282,43.2910566979498",18.69714286
"Marseille","ibis Styles Marseille Vieux Port","L’hôtel est situé dans le centre de Marseille, à 90 mètres de la Canebière et à 5 minutes à pied du Vieux-Port, où vous pourrez prendre un ferry pour visiter les calanques et les îles du Frioul. ","https://www.booking.com
/hotel/fr/ibis-styles-marseille-vieux-port.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Au6zq4sGwAIB0gIkMDk4ZmRmMDMtYzljMC00YmQwLWE2MjctZmU0NWVmMTQ3NTA52AIF4AIB&sid=e7f23a05a02c3334b5f3c536a52f13ec&dest_id=-1449947&dest_type=city&group_adults=2&group_children=0&hapos=18&hpos=18&no_rooms=1&sr_order=popularity&srepoch=1634392559&srpvid=c35a61f76c0600f6&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","5.37831790745258,43.2958609301633",18.69714286
"Marseille","Radisson Blu Hotel Marseille Vieux Port","Surplombant le Vieux-Port, le Radisson Blu Hotel Marseille Vieux Port vous accueille à Marseille. ","https://www.booking.com
/hotel/fr/radisson-sas-marseille-vieux-port.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Au6zq4sGwAIB0gIkMDk4ZmRmMDMtYzljMC00YmQwLWE2MjctZmU0NWVmMTQ3NTA52AIF4AIB&sid=e7f23a05a02c3334b5f3c536a52f13ec&dest_id=-1449947&dest_type=city&group_adults=2&group_children=0&hapos=17&hpos=17&no_rooms=1&sr_order=popularity&srepoch=1634392559&srpvid=c35a61f76c0600f6&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","5.36702781915665,43.2925833975293",18.69714286
"Marseille","Kyriad Marseille Palais Des Congrès – Vélodrome","Installé à 1 km du stade vélodrome dans le sud de Marseille, le Kyriad Marseille Palais Des Congrès - Vélodrome propose des chambres climatisées dotées d'une connexion Wi-Fi gratuite ainsi que d'une...","https://www.booking.com
/hotel/fr/hotelkyriadrabatau.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Au6zq4sGwAIB0gIkMDk4ZmRmMDMtYzljMC00YmQwLWE2MjctZmU0NWVmMTQ3NTA52AIF4AIB&sid=e7f23a05a02c3334b5f3c536a52f13ec&dest_id=-1449947&dest_type=city&group_adults=2&group_children=0&hapos=16&hpos=16&no_rooms=1&sr_order=popularity&srepoch=1634392559&srpvid=c35a61f76c0600f6&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","5.39956301450729,43.2806606511093",18.69714286
"Marseille","Montempô Marseille Centre Dôme","Situé à Marseille, le Montempô Marseille Centre Dôme vous accueille à 3,1 km de la rue Saint-Ferréol et à 3,2 km du centre commercial Les Terrasses du Port. ","https://www.booking.com
/hotel/fr/montempo-marseille-centre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Au6zq4sGwAIB0gIkMDk4ZmRmMDMtYzljMC00YmQwLWE2MjctZmU0NWVmMTQ3NTA52AIF4AIB&sid=e7f23a05a02c3334b5f3c536a52f13ec&dest_id=-1449947&dest_type=city&group_adults=2&group_children=0&hapos=15&hpos=15&no_rooms=1&sr_order=popularity&srepoch=1634392559&srpvid=c35a61f76c0600f6&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","5.40388192065429,43.3137104896784",18.69714286
"Marseille","Hôtel Carré Vieux Port","L’Hôtel Carré Vieux Port se trouve dans le centre de Marseille, à 30 mètres du Vieux-Port, d’où partent des bateaux pour les îles du Frioul et le château d’If. ","https://www.booking.com
/hotel/fr/hotelkyrivieuxmarseille.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Au6zq4sGwAIB0gIkMDk4ZmRmMDMtYzljMC00YmQwLWE2MjctZmU0NWVmMTQ3NTA52AIF4AIB&sid=e7f23a05a02c3334b5f3c536a52f13ec&dest_id=-1449947&dest_type=city&group_adults=2&group_children=0&hapos=14&hpos=14&no_rooms=1&sr_order=popularity&srepoch=1634392559&srpvid=c35a61f76c0600f6&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","5.37505701184273,43.2950246706031",18.69714286
"Marseille","ibis Marseille Bonneveine Calanques Plages","Situé à 100 mètres du musée d'art contemporain de Marseille, l'ibis Marseille Bonneveine Calanques Plages se trouve à 1 km de la plage de Pointe Rouge et du parc Borély, ainsi qu'à 4 km du centre de...","https://www.booking.com
/hotel/fr/ibis-bonneveine.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Au6zq4sGwAIB0gIkMDk4ZmRmMDMtYzljMC00YmQwLWE2MjctZmU0NWVmMTQ3NTA52AIF4AIB&sid=e7f23a05a02c3334b5f3c536a52f13ec&dest_id=-1449947&dest_type=city&group_adults=2&group_children=0&hapos=13&hpos=13&no_rooms=1&sr_order=popularity&srepoch=1634392559&srpvid=c35a61f76c0600f6&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","5.38996270698885,43.2473478495095",18.69714286
"Marseille","Montempô Apparthôtel Marseille Centre Euromed","Le Montempô Marseille Centre Euromed propose des hébergements à Marseille, à 3 km du Vieux-Port et à 9 km du stade Vélodrome. ","https://www.booking.com
/hotel/fr/marseille-centre-euromed-marseille.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Au6zq4sGwAIB0gIkMDk4ZmRmMDMtYzljMC00YmQwLWE2MjctZmU0NWVmMTQ3NTA52AIF4AIB&sid=e7f23a05a02c3334b5f3c536a52f13ec&dest_id=-1449947&dest_type=city&group_adults=2&group_children=0&hapos=12&hpos=12&no_rooms=1&sr_order=popularity&srepoch=1634392559&srpvid=c35a61f76c0600f6&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","5.37297460978698,43.3158000306387",18.69714286
"Marseille","Aparthotel Adagio Access Marseille Saint Charles","L'Aparthotel Adagio Access Marseille Saint Charles propose des hébergements spacieux, à seulement 100 mètres de la gare Saint-Charles et à 10 minutes à pied du centre-ville de Marseille. ","https://www.booking.com
/hotel/fr/adagio-city-aparthotel-marseille-saint-charles.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Au6zq4sGwAIB0gIkMDk4ZmRmMDMtYzljMC00YmQwLWE2MjctZmU0NWVmMTQ3NTA52AIF4AIB&sid=e7f23a05a02c3334b5f3c536a52f13ec&dest_id=-1449947&dest_type=city&group_adults=2&group_children=0&hapos=11&hpos=11&no_rooms=1&sr_order=popularity&srepoch=1634392559&srpvid=c35a61f76c0600f6&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","5.38194090127945,43.3045906662433",18.69714286
"Marseille","Best Western Hotel Marseille Bourse Vieux Port by Happyculture","Situé dans le centre de Marseille, le Best Western Hotel Marseille Bourse Vieux Port by Happyculture propose 51 chambres à la décoration moderne avec connexion Wi-Fi gratuite. ","https://www.booking.com
/hotel/fr/ha-tel-marseille-vieux-port.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Au6zq4sGwAIB0gIkMDk4ZmRmMDMtYzljMC00YmQwLWE2MjctZmU0NWVmMTQ3NTA52AIF4AIB&sid=e7f23a05a02c3334b5f3c536a52f13ec&dest_id=-1449947&dest_type=city&group_adults=2&group_children=0&hapos=10&hpos=10&no_rooms=1&sr_order=popularity&srepoch=1634392559&srpvid=c35a61f76c0600f6&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","5.37753898836058,43.2973215864098",18.69714286
"Marseille","Hotel Monte-Cristo","L'Hotel Monte-Cristo est un appart'hôtel situé à Marseille. Pour vous permettre de voyager léger, du linge de maison et des serviettes de toilette peuvent vous être fournis moyennant des frais...","https://www.booking.com
/hotel/fr/monte-cristo-marseille.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Au6zq4sGwAIB0gIkMDk4ZmRmMDMtYzljMC00YmQwLWE2MjctZmU0NWVmMTQ3NTA52AIF4AIB&sid=e7f23a05a02c3334b5f3c536a52f13ec&dest_id=-1449947&dest_type=city&group_adults=2&group_children=0&hapos=9&hpos=9&no_rooms=1&sr_order=popularity&srepoch=1634392559&srpvid=c35a61f76c0600f6&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","5.378997,43.294625",18.69714286
"Marseille","ibis Styles Marseille Gare Saint-Charles","L’hôtel ibis Styles Marseille Gare Saint-Charles vous accueille à Marseille, en face de la gare SNCF St-Charles et à 8 minutes à pied du Vieux-Port. Vous bénéficierez d’une connexion Wi-Fi gratuite. ","https://www.booking.com
/hotel/fr/hotel-marseille-st-charles.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Au6zq4sGwAIB0gIkMDk4ZmRmMDMtYzljMC00YmQwLWE2MjctZmU0NWVmMTQ3NTA52AIF4AIB&sid=e7f23a05a02c3334b5f3c536a52f13ec&dest_id=-1449947&dest_type=city&group_adults=2&group_children=0&hapos=8&hpos=8&no_rooms=1&sr_order=popularity&srepoch=1634392559&srpvid=c35a61f76c0600f6&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","5.38060784339905,43.3010217809809",18.69714286
"Marseille","Holiday Inn Express Marseille Saint Charles, an IHG Hotel","L'Holiday Inn Express Marseille Saint Charles se situe en face de la gare dans le centre-ville de Marseille, à 10 minutes de marche du Vieux-Port. ","https://www.booking.com
/hotel/fr/holiday-inn-express-marseille-saint-charles.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Au6zq4sGwAIB0gIkMDk4ZmRmMDMtYzljMC00YmQwLWE2MjctZmU0NWVmMTQ3NTA52AIF4AIB&sid=e7f23a05a02c3334b5f3c536a52f13ec&dest_id=-1449947&dest_type=city&group_adults=2&group_children=0&hapos=7&hpos=7&no_rooms=1&sr_order=popularity&srepoch=1634392559&srpvid=c35a61f76c0600f6&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","5.37933044135571,43.3027242391759",18.69714286
"Marseille","The People Hostel - Marseille","Bénéficiant d'un bel emplacement à Marseille, l'établissement The People Hostel - Marseille propose des chambres climatisées, un bar, une connexion Wi-Fi gratuite et un salon commun. ","https://www.booking.com
/hotel/fr/the-people-hostel-marseille.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Au6zq4sGwAIB0gIkMDk4ZmRmMDMtYzljMC00YmQwLWE2MjctZmU0NWVmMTQ3NTA52AIF4AIB&sid=e7f23a05a02c3334b5f3c536a52f13ec&dest_id=-1449947&dest_type=city&group_adults=2&group_children=0&hapos=6&hpos=6&no_rooms=1&sr_order=popularity&srepoch=1634392559&srpvid=c35a61f76c0600f6&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","5.371282,43.301105",18.69714286
"Marseille","Hostel Vertigo Vieux-Port","L'Hostel Vertigo Vieux-Port est situé dans le centre de Marseille, à seulement 200 mètres du Vieux-Port. Vous accéderez par un escalier à une chambre quadruple ou un lit dans un dortoir. ","https://www.booking.com
/hotel/fr/vertigo-vieux-port-marseille.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Au6zq4sGwAIB0gIkMDk4ZmRmMDMtYzljMC00YmQwLWE2MjctZmU0NWVmMTQ3NTA52AIF4AIB&sid=e7f23a05a02c3334b5f3c536a52f13ec&dest_id=-1449947&dest_type=city&group_adults=2&group_children=0&hapos=5&hpos=5&no_rooms=1&sr_order=popularity&srepoch=1634392559&srpvid=c35a61f76c0600f6&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","5.3719362616539,43.2913973778401",18.69714286
"Marseille","Toyoko INN Marseille Saint Charles","Situé à Marseille, à seulement 5 minutes à pied de la gare de Marseille Saint-Charles, le Toyoko INN Marseille Saint Charles dispose d’un jardin et d’une connexion Wi-Fi gratuite. ","https://www.booking.com
/hotel/fr/toyoko-inn-marseille-saint-charles.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Au6zq4sGwAIB0gIkMDk4ZmRmMDMtYzljMC00YmQwLWE2MjctZmU0NWVmMTQ3NTA52AIF4AIB&sid=e7f23a05a02c3334b5f3c536a52f13ec&dest_id=-1449947&dest_type=city&group_adults=2&group_children=0&hapos=4&hpos=4&no_rooms=1&sr_order=popularity&srepoch=1634392559&srpvid=c35a61f76c0600f6&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","5.376624,43.304229",18.69714286
"Marseille","Votre adresse de charme hypercentre","Situé à Marseille, à moins de 2,4 km de la plage des Catalans et à 1,7 km de la rue Saint-Ferreol, l'établissement Votre adresse de charme hypercentre propose un hébergement avec une connexion Wi-Fi...","https://www.booking.com
/hotel/fr/votre-adresse-de-charme-hypercentre-marseille.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Au6zq4sGwAIB0gIkMDk4ZmRmMDMtYzljMC00YmQwLWE2MjctZmU0NWVmMTQ3NTA52AIF4AIB&sid=e7f23a05a02c3334b5f3c536a52f13ec&dest_id=-1449947&dest_type=city&group_adults=2&group_children=0&hapos=3&hpos=3&no_rooms=1&sr_order=popularity&srepoch=1634392559&srpvid=c35a61f76c0600f6&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","5.38260245,43.300201045042",18.69714286
"Marseille","LE PANIER ENCHANTÉ - Suites & Loft - Terrasse et patio au dessus du Vieux Port","Situé à Marseille, à 2,7 km de la calanque du Cuivre et à 1,1 km du centre commercial Les Terrasses du Port, LE PANIER ENCHANTÉ - Suites & Loft - Terrasse et Terrasse au L'établissement dessus du...","https://www.booking.com
/hotel/fr/le-panier-enchante-suites-amp-spa.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Au6zq4sGwAIB0gIkMDk4ZmRmMDMtYzljMC00YmQwLWE2MjctZmU0NWVmMTQ3NTA52AIF4AIB&sid=e7f23a05a02c3334b5f3c536a52f13ec&dest_id=-1449947&dest_type=city&group_adults=2&group_children=0&hapos=2&hpos=2&no_rooms=1&sr_order=popularity&srepoch=1634392559&srpvid=c35a61f76c0600f6&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","5.367585,43.300097",18.69714286
"Marseille","Maisons du Monde Hôtel & Suites - Marseille Vieux Port","Surplombant le Vieux-Port, l’établissement Maisons du Monde Hôtel & Suites - Marseille Vieux Port vous accueille au cœur de Marseille. Il propose des chambres modernes et climatisées. ","https://www.booking.com
/hotel/fr/maisondumondehotelandsuitesmarseille.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaDuIAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4Au6zq4sGwAIB0gIkMDk4ZmRmMDMtYzljMC00YmQwLWE2MjctZmU0NWVmMTQ3NTA52AIF4AIB&sid=e7f23a05a02c3334b5f3c536a52f13ec&dest_id=-1449947&dest_type=city&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&sr_order=popularity&srepoch=1634392559&srpvid=c35a61f76c0600f6&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","5.37463992834091,43.2941237243771",18.69714286
